Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Rwanda,RWA,30.3764168514659,31.3781575577386,31.8689793191915,31.2574810856465,31.6862299869281,30.3553527446531,30.1816687853678,30.0071642427631,31.2882654917538,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Samoa,WSM,12.8897474469501,13.1629560185234,12.5788519302582,12.4224418408037,12.5098893074638,12.0891380416294,12.8245995074982,12.8726726678327,12.5518952802963,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,San Marino,SMR,15.3693349772909,13.3149944407167,10.724794196125,11.0341756272191,10.7965188044346,11.1378783583043,11.7160220114158,10.4938237574833,10.6908983278922,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Sao Tome and Principe,STP,24.2646829260088,24.757084402543,19.6630632891255,26.1500664634377,25.7342366868061,21.3075202387728,20.0156978980911,21.6556728259824,27.3357522767854,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Saudi Arabia,SAU,46.8023720241161,54.8209025183056,51.0877522409227,65.6121801282607,57.2721294327821,59.4402484783372,61.9886640504678,58.6225928552836,53.1486013629285,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Senegal,SEN,66.603048003167,69.3535963097363,54.8894665378893,70.740985096638,62.2452907130405,68.9961611199396,61.8009740540162,60.3429016299635,63.7402211262202,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Serbia,SRB,34.2946708993579,31.2656899545238,28.0367329195926,27.8632692496949,25.5339499000416,26.2823086047504,27.1283419584164,22.6362588980641,22.5075355689004,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Seychelles,SYC,8.72500884310942,10.4591837101084,9.06745868961229,9.00174536475684,9.9122300080876,9.84794743856559,9.35591484940797,9.43411735985982,8.49983857722866,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Sierra Leone,SLE,43.1789787704913,41.6831849365454,36.2193735145078,51.8061671080408,48.7036743850653,44.7073767568936,44.3351501101334,38.5920982937814,43.2210935036927,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Singapore,SGP,35.0332926297156,19.7999719213474,17.2816885850335,17.1833032960407,15.900294890346,16.0768840541767,15.9768571619193,17.0759063187283,13.8691955865476,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Slovak Republic,SVK,26.107916747191,21.3868373355091,19.2661010504213,19.1867476350431,17.8788004543361,18.1847497519631,18.678784905987,15.8371166474072,15.3916194257365,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Slovenia,SVN,25.1269151395079,20.7629407401817,17.79704248843,17.7209260643327,16.4517774590328,16.502696435309,18.1801552844915,13.9082165762349,14.2911527506818,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Solomon Islands,SLB,12.4342866721151,12.7925434315937,13.6743436010117,13.388977783012,13.4720259543338,13.434058342961,14.2731157049398,14.3002352896823,13.9542830081778,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Somalia,SOM,22.5118652681141,28.5093302780691,25.4404864168862,24.732373356369,25.3011395270495,26.6404683683977,27.0888470741344,22.8360439242082,24.525108218562,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,South Africa,ZAF,24.567974477292,24.3617741485462,24.5484834922425,24.5964053006527,24.1476891116721,23.754937395964,23.8122504048776,23.1897720637682,23.753069242361,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,South Sudan,SSD,33.4623681544558,38.4320421364828,31.496531102241,38.2593644496253,35.2985387463615,35.0660036732304,34.3895571040528,33.3599794728451,30.7373478613476,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Spain,ESP,16.4345133268695,16.0217993612102,10.5798592110443,11.2555313002962,10.338836110853,10.4366670528408,10.1845744948112,9.35354339662499,9.58105460690675,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Sri Lanka,LKA,26.2402517063452,26.659822449137,19.7831265390581,17.9117046245301,19.521371968942,18.3492016336564,20.8478350946817,19.779803654502,19.9644408635608,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,St. Kitts and Nevis,KNA,9.13987119111008,8.94496340137378,7.35752091509014,8.17910001090095,8.69104650276459,8.59231426212322,8.01759737550583,7.87159855837596,8.5943079884613,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,St. Lucia,LCA,23.2677894598958,22.9678841195504,22.2578153815924,23.9677087919965,24.0761301376266,23.0833259465748,23.2729579590218,23.070500576614,23.7585855502375,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,St. Vincent and the Grenadines,VCT,23.8601889881744,23.3839016765713,22.4680502987672,24.2045950887733,24.3309858655746,23.4527926838875,23.3995682726088,23.4062454360865,23.9262758481858,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Sudan,SDN,53.7192722299645,55.7364688042335,49.516943286103,61.1105056197826,59.3119232873813,59.8168448508968,58.6936576687446,51.9356218340372,45.8349025581217,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Suriname,SUR,29.71570975697,32.1762435989463,25.5794924051723,27.4211368815622,27.0335291242088,26.7797937382992,29.6641934243254,29.9904120028237,27.3059698425997,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Sweden,SWE,11.1207614511077,9.69526031154178,6.77228861428546,6.30260504424704,5.69783329212579,6.06180356722068,6.29086232136503,6.06869269595507,5.63670790600148,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Switzerland,CHE,19.4831633843484,16.3078475386111,10.6156284957703,11.7226082380351,10.6566460014216,9.91481464472654,10.1481592849367,9.45001875443382,9.06104968621636,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Syrian Arab Republic,SYR,25.8732480639295,22.9716712446942,25.7324188924062,26.9795023656779,25.5706170226563,24.5814440559142,25.9590823017321,26.4725611273339,24.7058382627422,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Tajikistan,TJK,33.4128230303102,37.0330479373257,46.6700130134501,45.5749888542868,44.7655503683053,42.5053360629934,42.3335064710739,40.2890496610835,37.0534062306267,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Tanzania,TZA,16.5455632855277,20.2177355377851,24.2244900980476,25.1682619442571,25.3938175391915,21.0006603142176,21.2944892567993,20.7785687915826,25.081431153535,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Thailand,THA,44.3008887528364,40.3912275638682,29.9705384622081,28.1544413826202,30.3985996204755,27.1006744719071,30.0080973964844,30.382756547172,31.0072016277159,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Timor-Leste,TLS,21.8359540219313,21.0626735881027,16.8069047821014,15.7619976595415,16.2081039517126,14.9818030205102,16.8164967206441,17.627881197133,17.4104661970888,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Togo,TGO,60.0438695037019,63.6974345253496,43.0636342660236,67.316079169015,60.2898429310496,58.2450494555721,55.1042380453434,47.6290664711767,51.6661369398223,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Tonga,TON,12.6929679589488,12.9276032773406,12.0913822122592,11.7395693014278,12.0170183126119,12.0803698566865,12.6468527417102,12.7574461149445,12.4784129504796,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Trinidad and Tobago,TTO,24.1352092000467,24.1096411373475,24.08935817098,26.2592962743436,25.2326491282107,25.3988915846271,24.3138532652664,25.0102271567294,25.6022583642289,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Tunisia,TUN,22.2514408792002,27.4662896589768,25.1638447684439,23.6344412527314,24.8089216632322,22.571757071458,25.5228520953696,23.7714034054098,24.1829826735327,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Turkiye,TUR,21.7383858660363,22.4972966388602,23.4874858374985,24.5603763797256,23.83379270795,22.1031402126985,22.8252290987339,23.6946115800374,21.6120469179783,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Turkmenistan,TKM,19.3376218296241,19.1607858195909,25.0725134160111,23.6762817457625,23.1774931174981,21.6902944984074,22.4512669564059,20.2530348899106,19.5997611438189,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Tuvalu,TUV,5.24413358136403,6.20401861395786,5.51778327103482,5.47628221924294,5.88435418632793,6.20094627520115,6.14959791479092,6.00962588602958,5.91780105591262,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Uganda,UGA,28.6212102853731,33.2213088306491,34.111616669843,36.4158643204587,35.1867637433366,32.2396992843572,33.1279166723642,31.4850134786862,33.8077192571642,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Ukraine,UKR,33.061981774563,27.5510971970295,18.4263235330655,17.7919818389331,16.2426825956045,15.6585428515819,17.1041368062157,15.5795007311465,14.90010098879,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,United Arab Emirates,ARE,44.2966114111942,44.1841482466495,38.4444708976302,48.347575903809,43.0819708202795,44.2485056396036,45.9879061419392,41.955626323257,36.3055030826594,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,United Kingdom,GBR,18.6611578115893,16.1050537226586,10.8076454562065,10.4602728529493,10.0359721133567,10.3814201449701,10.2397854923418,9.94569869317993,9.91288560282114,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,United States,USA,14.1040671222385,12.756295073002,8.5101265108009,8.19074183499752,7.40835009300858,7.79040584360488,7.8220065111125,7.17602147949022,7.81485752365112,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Uruguay,URY,13.2728747643239,12.9448464771497,10.4423977068601,10.4692129562066,10.2628739093634,10.0613622046924,10.1340724978496,10.298591147894,10.5717923259135,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Uzbekistan,UZB,31.4374011765148,30.7136220978205,39.4888403264479,37.8356286365777,37.5481850195136,35.2121570323591,34.8354317604587,34.1331992575325,31.9604294559849,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Vanuatu,VUT,14.6986039132226,15.0607600250161,13.9111416387808,13.4680414200127,13.8697381004542,13.6713327898574,14.6439252034392,14.3364980888287,14.0824115364695,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,"Venezuela, RB",VEN,22.8439975659501,23.1690087764295,19.2869938244399,19.2951554205004,18.8450274280702,19.0801947101269,16.3445343718253,14.8507131552081,15.2565796212874,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Viet Nam,VNM,28.6050495573632,27.2332642563715,20.4035064934273,19.377014054477,20.3304456216218,18.5797797556674,20.1630176303186,20.8317868906878,20.8010641731194,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Virgin Islands (U.S.),VIR,8.15395080344388,8.80689800847775,7.39182380336555,8.01092064615819,8.29655041406352,8.54756993148376,7.92997730802401,7.9242336096145,8.63342756669479,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,West Bank and Gaza,PSE,24.736239171673,26.132738052948,29.2886843311089,30.4615510423627,26.5563697979811,26.6750824440453,29.1340212387581,29.6822493738623,26.3636264444046,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,"Yemen, Rep.",YEM,43.8783093176371,44.9681620712379,38.0825068778276,44.0661314855842,40.7241168220245,42.1204805186376,43.9103483345439,41.6407934340959,34.8323598356099,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Zambia,ZMB,23.3895643498928,24.3880446265436,26.0707378042456,25.6767422937407,26.1659103128843,23.7582824070397,23.3367199131656,23.2037475947695,24.3085919008655,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Zimbabwe,ZWE,20.8057368795381,20.2651781223935,23.4292525344579,23.1038790684558,22.5706982027694,17.9977538099115,19.1120993372982,18.5286074615735,19.4941796611344,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Africa Eastern and Southern,AFE,25.1113985715938,26.783512771668,27.779344075003,29.5154675697179,28.8772739849101,27.3113771648908,27.4042948742715,26.2482004644559,26.7556863585895,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Africa Western and Central,AFW,60.2406837114708,62.5676107684837,47.135125448666,71.2950510903224,62.8941317032516,60.3446180405013,56.0999508285847,50.7719620968246,54.8918200968729,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Arab World,ARB,40.3157074819194,43.5064056239944,42.8708744761544,47.8180208835518,44.5857989598965,44.2491913615177,46.3463472893316,44.547409419695,39.7132146879837,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Caribbean small states,CSS,24.3146100395817,25.7357386078635,23.0934550810135,24.5539020061256,24.095883680004,23.7915932848202,24.6090723277293,24.6945919692573,24.525803854418,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Central Europe and the Baltics,CEB,27.0157251625466,22.6877032041261,20.1375422402306,19.4356219365666,18.3041092901977,18.8446561825455,19.2050413695671,16.2346778779163,15.7529957032861,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Early-demographic dividend,EAR,48.3649373949866,47.8429611200725,54.7311554832405,52.634264149191,53.0250907734294,48.0782735412804,48.9706788507684,44.1495122168698,37.4158024833557,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,East Asia & Pacific,EAS,41.3676632467312,41.1191835082209,41.2176331651336,38.662681585848,36.369601113891,35.1596789432553,32.2676934652667,30.8216056225803,28.8820060378253,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,East Asia & Pacific (excluding high income),EAP,44.6295447343222,44.1662564434611,43.9852937358695,41.247982713486,38.7050639380817,37.3351290826326,34.1392898734206,32.5213604698266,30.4014002906163,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,East Asia & Pacific (IDA & IBRD countries),TEA,44.6687335780865,44.2131990295727,43.9820610670009,41.2312562979365,38.7056534681092,37.3117392961056,34.1381780146109,32.5384445958213,30.4069592021401,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Euro area,EMU,21.7933019375184,19.0134499170823,12.7905709084245,13.3236361404104,12.1398607550242,12.2682351348234,12.2631115409334,11.2163141628656,11.0045270022193,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Europe & Central Asia,ECS,24.0739175944969,20.9673103387929,16.9603906349707,16.7932994810861,15.8874211175903,15.5693208694885,15.8483547015528,14.8866778456715,14.3062897935361,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Europe & Central Asia (excluding high income),ECA,27.2838996449716,25.4495225461441,25.9751483227184,25.6912732683687,24.8012877797775,23.4861782817247,24.1100854157403,23.493993799948,22.0578951970156,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Europe & Central Asia (IDA & IBRD countries),TEC,26.9435539656379,23.6046562953162,21.5259033074206,20.8497035803568,20.0821680342349,19.275832068268,19.8332096045884,18.8629338509176,17.9074788393623,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,European Union,EUU,22.7889528399814,19.6436231432454,14.1757864525051,14.4222173446881,13.2633835029632,13.4991115635959,13.5309723344831,12.1278884804188,11.8470048713667,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Fragile and conflict affected situations,FCS,41.7165341437979,42.7280542419973,37.4726023527366,47.3622831035329,43.6296031974678,41.9840749636173,40.8860514086013,37.8540098347409,38.1474819052194,..,..,..
